target name	accession	query name	E-value	description of target								"AAA domain, putative AbiEii toxin, Type IV TA system"				17	
WP_116802134.1	PF00072.30	Response_reg	3.50E-20	Response regulator receiver domain													
WP_121324105.1	PF03466.25	LysR_substrate	2.10E-21	LysR substrate binding domain													
WP_236095547.1	PF01965.30	DJ-1_PfpI	1.60E-19	DJ-1/PfpI family													
WP_121391638.1	PF00072.30	Response_reg	6.50E-26	Response regulator receiver domain													
WP_121391641.1	PF13191.12	AAA_16	2.60E-43	AAA ATPase domain													
WP_116802130.1	PF13411.12	MerR_1	3.20E-14	MerR HTH family regulatory protein													
WP_116802129.1	PF13561.12	adh_short_C2	4.10E-67	Enoyl-(Acyl carrier protein) reductase													
WP_116802128.1	PF00561.26	Abhydrolase_1	4.00E-33	alpha/beta hydrolase fold													
WP_116802142.1	PF13191.12	AAA_16	8.50E-06	AAA ATPase domain													
WP_116802127.1	PF03693.20	ParD_antitoxin	5.20E-03	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH													
WP_116802126.1	PF02604.25	PhdYeFM_antitox	5.00E-08	"Antitoxin Phd_YefM, type II toxin-antitoxin system"													
WP_409339396.1	PF13087.12	AAA_12	1.40E-18	AAA domain													
WP_116802099.1	PF00176.29	SNF2-rel_dom	8.50E-18	SNF2-related domain													
WP_121391676.1	PF00176.29	SNF2-rel_dom	5.10E-15	SNF2-related domain													
WP_260353216.1	PF07669.17	Eco57I	2.80E-11	Eco57I restriction-modification methylase													
WP_260353218.1	PF24098.1	DUF7380	3.20E-48	Domain of unknown function (DUF7380)													
WP_260353219.1	PF13910.11	DUF4209	2.30E-21	Domain of unknown function (DUF4209)													
WP_213159135.1	PF18186.6	SLATT_4	1.30E-05	SMODS and SLOG-associating 2TM effector domain family 4													
WP_121391685.1	PF18144.7	SMODS	1.30E-37	Second Messenger Oligonucleotide or Dinucleotide Synthetase domain													
WP_121391687.1	PF03235.19	GmrSD_N	2.80E-26	"GmrSD restriction endonuclease, N-terminal domain"													
WP_121391690.1	PF00270.35	DEAD	3.40E-19	DEAD/DEAH box helicase													
WP_121391693.1	PF00580.27	UvrD-helicase	2.70E-22	UvrD/REP helicase N-terminal domain													
WP_121391696.1	PF00589.27	Phage_integrase	1.60E-13	Phage integrase family													
WP_058202010.1	PF09848.15	SLFN-g3_helicase	2.90E-105	"Schlafen group 3, DNA/RNA helicase domain"													
WP_260353220.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_260353221.1	PF13353.11	Fer4_12	1.50E-24	4Fe-4S single cluster domain													
WP_260353222.1	PF07724.20	AAA_2	1.60E-44	AAA domain (Cdc48 subfamily)													
WP_260353223.1	PF04828.21	GFA	2.80E-17	Glutathione-dependent formaldehyde-activating enzyme													
WP_033992047.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_261737446.1	PF01555.24	N6_N4_Mtase	1.80E-31	DNA methylase													
WP_095396961.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_095396850.1	PF13683.12	rve_3	2.00E-31	Integrase core domain													
WP_236081284.1	PF10117.15	McrBC	3.90E-14	McrBC 5-methylcytosine restriction system component													
WP_394539907.1	PF13191.12	AAA_16	2.20E-05	AAA ATPase domain													
WP_256548114.1	PF10412.15	TrwB_AAD_bind	8.30E-03	Type IV secretion-system coupling protein DNA-binding domain													
WP_229599249.1	PF00145.23	DNA_methylase	4.70E-26	C-5 cytosine-specific DNA methylase													
WP_031629444.1	PF09517.16	RE_Eco29kI	6.20E-08	Eco29kI restriction endonuclease													
WP_045108285.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_269975156.1	PF05860.19	TPS	2.80E-30	TPS secretion domain													
WP_003089107.1	PF16762.11	RHH_6	1.90E-42	Ribbon-helix-helix domain													
WP_003150546.1	PF13470.12	PIN_3	3.00E-18	PIN domain													
WP_003299771.1	PF01526.23	DDE_Tnp_Tn3	1.00E-151	Tn3 transposase DDE domain													
WP_003089113.1	PF12760.12	Zn_ribbon_IS1595	6.00E-03	Transposase zinc-ribbon domain													
WP_003150552.1	PF00403.32	HMA	1.20E-18	Heavy-metal-associated domain													
WP_003089115.1	PF02411.20	MerT	1.70E-33	MerT mercuric transport protein													
WP_003089120.1	PF09278.17	MerR-DNA-bind	4.50E-17	"MerR, DNA binding"													
WP_023464835.1	PF08463.15	EcoEI_R_C	5.80E-39	EcoEI R protein C-terminal													
WP_010953435.1	PF00589.27	Phage_integrase	1.80E-13	Phage integrase family													
WP_250177579.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_250177581.1	PF13087.12	AAA_12	5.80E-21	AAA domain													
WP_074231242.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_062842558.1	PF00069.31	Pkinase	2.00E-23	Protein kinase domain													
WP_103119323.1	PF22654.1	DUF7008	3.20E-134	Domain of unknown function (DUF7008)													
WP_058013165.1	PF19557.5	DUF6079	1.00E-04	Family of unknown function (DUF6079)													
WP_073656885.1	PF08665.17	PglZ	1.40E-06	PglZ domain													
WP_025242137.1	PF10923.14	BrxC_BrxD	1.80E-140	BREX system ATP-binding protein BrxC/D													
WP_058013163.1	PF00270.35	DEAD	8.80E-31	DEAD/DEAH box helicase													
WP_058013162.1	PF05930.18	Phage_AlpA	5.90E-21	Prophage CP4-57 regulatory protein (AlpA)													
WP_058013161.1	PF12686.12	DUF3800	4.00E-16	Protein of unknown function (DUF3800)													
WP_236080477.1	PF13304.12	AAA_21	2.10E-13	"AAA domain, putative AbiEii toxin, Type IV TA system"													
WP_073656884.1	PF01844.29	HNH	2.90E-04	HNH endonuclease													
WP_269972272.1	PF00665.32	rve	4.00E-29	Integrase core domain													
WP_030046106.1	PF08845.15	SymE_toxin	1.00E-15	"Toxin SymE, type I toxin-antitoxin system"													
WP_269972274.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_269972275.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_143491223.1	PF09811.14	Yae1_N	3.70E-04	"Essential protein Yae1, N terminal"													
WP_065285146.1	PF05598.16	DUF772	3.40E-27	Transposase domain (DUF772)													
WP_034069698.1	PF10011.15	DUF2254	1.20E-04	Predicted membrane protein (DUF2254)													
WP_041110544.1	PF13936.12	HTH_38	6.70E-18	Helix-turn-helix domain													
WP_071534301.1	PF13245.12	AAA_19	1.80E-05	AAA domain													
WP_078459549.1	PF13175.12	AAA_15	1.80E-12	AAA ATPase domain													
WP_124156674.1	PF00665.32	rve	3.60E-29	Integrase core domain													
WP_324288364.1	PF13538.12	UvrD_C_2	5.20E-05	UvrD-like helicase C-terminal domain													
WP_226295686.1	PF05930.18	Phage_AlpA	9.90E-14	Prophage CP4-57 regulatory protein (AlpA)													
WP_237752477.1	PF18143.6	HAD_SAK_2	3.20E-17	HAD domain in Swiss Army Knife RNA repair proteins													
WP_226285821.1	PF18143.6	HAD_SAK_2	2.40E-24	HAD domain in Swiss Army Knife RNA repair proteins													
WP_077447239.1	PF13936.12	HTH_38	1.10E-18	Helix-turn-helix domain													
WP_023118582.1	PF09848.15	SLFN-g3_helicase	8.40E-106	"Schlafen group 3, DNA/RNA helicase domain"													
WP_043156513.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_058876981.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_049950359.1	PF05860.19	TPS	5.20E-31	TPS secretion domain													
WP_058876985.1	PF00589.27	Phage_integrase	7.70E-20	Phage integrase family													
WP_079755353.1	PF05930.18	Phage_AlpA	5.70E-21	Prophage CP4-57 regulatory protein (AlpA)													
WP_058876986.1	PF02604.25	PhdYeFM_antitox	3.40E-08	"Antitoxin Phd_YefM, type II toxin-antitoxin system"													
WP_058876989.1	PF00069.31	Pkinase	1.20E-31	Protein kinase domain													
WP_058876991.1	PF13304.12	AAA_21	8.80E-16	"AAA domain, putative AbiEii toxin, Type IV TA system"													
WP_201267341.1	PF02384.22	N6_Mtase	9.60E-30	N-6 DNA Methylase													
WP_058876992.1	PF12728.13	HTH_17	5.50E-17	Helix-turn-helix domain													
WP_058876993.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_033991173.1	PF00535.32	Glycos_transf_2	1.40E-07	Glycosyl transferase family 2													
WP_079383058.1	PF00535.32	Glycos_transf_2	1.50E-11	Glycosyl transferase family 2													
WP_033991174.1	PF01370.27	Epimerase	9.00E-57	NAD dependent epimerase/dehydratase family													
WP_033991175.1	PF03721.20	UDPG_MGDP_dh_N	2.00E-60	"UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain"													
WP_125881200.1	PF12802.13	MarR_2	1.10E-03	MarR family													
WP_052150394.1	PF11726.14	YagK_YfjJ_C	9.60E-40	YagK/YfjJ C-terminal domain													
WP_033991178.1	PF04002.20	RadC	8.50E-47	RadC-like JAB domain													
WP_269590640.1	PF07007.17	LprI	6.50E-03	Lysozyme inhibitor LprI													
WP_269590642.1	PF18897.5	Gp3-like	5.00E-47	Recombination directionality factor-like													
WP_269590643.1	PF09588.16	YqaJ	3.60E-48	YqaJ-like viral recombinase domain													
WP_269590644.1	PF06067.16	DUF932	7.00E-73	Domain of unknown function (DUF932)													
WP_033991185.1	PF13280.11	WYL	3.20E-22	WYL domain													
WP_033991186.1	PF08238.18	Sel1	8.50E-06	Sel1 repeat													
WP_236080566.1	PF08378.17	NERD	6.80E-03	Nuclease-related domain													
WP_033991189.1	PF07929.16	PRiA4_ORF3	8.10E-53	Plasmid pRiA4b ORF-3-like protein													
WP_033991190.1	PF13280.11	WYL	5.30E-14	WYL domain													
WP_079383059.1	PF02646.22	RmuC	4.90E-99	RmuC family													
WP_269590646.1	PF12128.14	DUF3584	7.50E-131	Protein of unknown function (DUF3584)													
WP_121498070.1	PF21980.2	MksE	9.50E-04	Condensin complex protein MksE													
WP_102833538.1	PF23947.1	DUF7281	1.00E-25	Domain of unknown function (DUF7281)													
WP_004350171.1	PF04245.18	NA37	4.90E-04	37-kD nucleoid-associated bacterial protein													
WP_269590647.1	PF00176.29	SNF2-rel_dom	8.50E-18	SNF2-related domain													
WP_269590649.1	PF00176.29	SNF2-rel_dom	3.60E-15	SNF2-related domain													
WP_269590650.1	PF07669.17	Eco57I	1.50E-11	Eco57I restriction-modification methylase													
WP_128651142.1	PF11932.13	DUF3450	3.10E-04	Protein of unknown function (DUF3450)													
WP_128651141.1	PF00691.25	OmpA	3.70E-06	OmpA family													
WP_128651140.1	PF13392.12	HNH_3	1.80E-03	HNH endonuclease													
WP_128651139.1	PF03235.19	GmrSD_N	2.30E-26	"GmrSD restriction endonuclease, N-terminal domain"													
WP_269590651.1	PF00270.35	DEAD	2.10E-19	DEAD/DEAH box helicase													
WP_128651137.1	PF00580.27	UvrD-helicase	5.20E-22	UvrD/REP helicase N-terminal domain													
WP_128651136.1	PF00589.27	Phage_integrase	1.40E-13	Phage integrase family													
WP_171946674.1	PF14082.12	SduA_C	1.80E-07	"Shedu protein SduA, C-terminal"													
WP_057384594.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_049243367.1	PF08463.15	EcoEI_R_C	6.90E-37	EcoEI R protein C-terminal													
WP_079455767.1	PF13304.12	AAA_21	2.00E-14	"AAA domain, putative AbiEii toxin, Type IV TA system"													
WP_049243358.1	PF02384.22	N6_Mtase	2.30E-69	N-6 DNA Methylase													
WP_030046101.1	PF04471.18	Mrr_cat	6.70E-23	Restriction endonuclease													
WP_124102063.1	PF13683.12	rve_3	2.00E-31	Integrase core domain													
WP_126590593.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_023125753.1	PF20628.3	Dyp_perox_C	3.40E-56	"Dyp-type peroxidase, C-terminal"													
WP_237505427.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_023125751.1	PF13353.11	Fer4_12	1.50E-24	4Fe-4S single cluster domain													
WP_329003879.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_269974945.1	PF13683.12	rve_3	2.00E-31	Integrase core domain													
WP_329003885.1	PF13604.12	AAA_30	6.10E-25	AAA domain													
WP_209358780.1	PF13476.12	AAA_23	1.20E-17	AAA domain													
WP_329003894.1	PF04851.21	ResIII	7.00E-20	"Type III restriction enzyme, res subunit"													
WP_151896786.1	PF05930.18	Phage_AlpA	2.40E-22	Prophage CP4-57 regulatory protein (AlpA)													
WP_209358775.1	PF00270.35	DEAD	8.20E-31	DEAD/DEAH box helicase													
WP_247248399.1	PF10923.14	BrxC_BrxD	1.80E-140	BREX system ATP-binding protein BrxC/D													
WP_247248397.1	PF08665.17	PglZ	1.10E-06	PglZ domain													
WP_247248395.1	PF19557.5	DUF6079	2.40E-04	Family of unknown function (DUF6079)													
WP_329003901.1	PF22654.1	DUF7008	3.70E-106	Domain of unknown function (DUF7008)													
WP_329003903.1	PF07669.17	Eco57I	4.80E-17	Eco57I restriction-modification methylase													
WP_210799071.1	PF00069.31	Pkinase	3.00E-23	Protein kinase domain													
WP_247248390.1	PF13411.12	MerR_1	8.80E-21	MerR HTH family regulatory protein													
WP_247248388.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_329032011.1	PF03483.22	B3_4	9.60E-73	B3/4 domain													
WP_078457121.1	PF07728.20	AAA_5	7.30E-11	AAA domain (dynein-related subfamily)													
WP_121348766.1	PF10117.15	McrBC	1.10E-46	McrBC 5-methylcytosine restriction system component													
WP_078457123.1	PF03852.21	Vsr	1.20E-21	DNA mismatch endonuclease Vsr													
WP_078457124.1	PF00145.23	DNA_methylase	9.80E-18	C-5 cytosine-specific DNA methylase													
WP_237505170.1	PF13936.12	HTH_38	1.10E-18	Helix-turn-helix domain													
WP_329032016.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_329032018.1	PF13353.11	Fer4_12	1.50E-24	4Fe-4S single cluster domain													
WP_329032019.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_329006225.1	PF08463.15	EcoEI_R_C	5.80E-39	EcoEI R protein C-terminal													
WP_073650788.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_105750641.1	PF08878.16	HamA	7.40E-25	HamA													
WP_329006969.1	PF00270.35	DEAD	5.50E-24	DEAD/DEAH box helicase													
WP_043270520.1	PF01152.27	Bac_globin	8.20E-22	Bacterial-like globin													
WP_105750639.1	PF09848.15	SLFN-g3_helicase	1.50E-103	"Schlafen group 3, DNA/RNA helicase domain"													
WP_234026602.1	PF12643.12	MazG-like	3.70E-18	MazG-like family													
WP_034076322.1	PF05930.18	Phage_AlpA	3.10E-19	Prophage CP4-57 regulatory protein (AlpA)													
WP_329006971.1	PF11726.14	YagK_YfjJ_C	1.40E-06	YagK/YfjJ C-terminal domain													
WP_105750634.1	PF13280.11	WYL	1.10E-26	WYL domain													
WP_329006972.1	PF03959.19	FSH1	5.20E-05	Serine hydrolase (FSH1)													
WP_105750633.1	PF03797.25	Autotransporter	1.30E-58	Autotransporter beta-domain													
WP_105750631.1	PF01381.28	HTH_3	1.70E-12	Helix-turn-helix													
WP_105750629.1	PF18897.5	Gp3-like	3.70E-44	Recombination directionality factor-like													
WP_105750628.1	PF09588.16	YqaJ	1.00E-46	YqaJ-like viral recombinase domain													
WP_105750626.1	PF06067.16	DUF932	5.20E-73	Domain of unknown function (DUF932)													
WP_105750625.1	PF13166.12	AAA_13	1.90E-11	AAA domain													
WP_329006973.1	PF12532.13	DUF3732	4.30E-47	Protein of unknown function (DUF3732)													
WP_329006974.1	PF13476.12	AAA_23	9.10E-07	AAA domain													
WP_052267817.1	PF20131.4	MC3	1.60E-25	ABC-three component (ABC-3C) system Middle Component 3													
WP_043317331.1	PF14236.11	DruA	1.10E-81	Druantia protein DruA													
WP_329006975.1	PF00270.35	DEAD	8.20E-10	DEAD/DEAH box helicase													
WP_329006976.1	PF09369.15	MZB	3.20E-11	MrfA Zn-binding domain													
WP_329006977.1	PF13245.12	AAA_19	3.40E-05	AAA domain													
WP_105750619.1	PF00589.27	Phage_integrase	1.10E-13	Phage integrase family													
WP_234422539.1	PF07669.17	Eco57I	3.70E-08	Eco57I restriction-modification methylase													
WP_023120004.1	PF06616.17	BsuBI_PstI_RE	6.20E-61	BsuBI/PstI restriction endonuclease domain													
WP_033946142.1	PF13195.11	DUF4011	2.10E-50	Protein of unknown function (DUF4011)													
WP_033946144.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_134300185.1	PF09823.15	DUF2357	5.40E-07	Domain of unknown function (DUF2357)													
WP_024082498.1	PF13020.12	NOV_C	7.80E-18	"Protein NO VEIN, C-terminal"													
WP_012613959.1	PF13280.11	WYL	1.80E-12	WYL domain													
WP_329043878.1	PF02384.22	N6_Mtase	2.40E-15	N-6 DNA Methylase													
WP_011920678.1	PF01610.23	DDE_Tnp_ISL3	7.70E-62	Transposase													
WP_153549595.1	PF13683.12	rve_3	2.00E-31	Integrase core domain													
WP_073651892.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_023129710.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_023129707.1	PF12643.12	MazG-like	1.50E-15	MazG-like family													
WP_033970018.1	PF09848.15	SLFN-g3_helicase	7.90E-105	"Schlafen group 3, DNA/RNA helicase domain"													
WP_086008654.1	PF00665.32	rve	9.30E-29	Integrase core domain													
WP_329006365.1	PF00665.32	rve	9.30E-29	Integrase core domain													
WP_073652446.1	PF09369.15	MZB	1.40E-10	MrfA Zn-binding domain													
WP_263888906.1	PF13087.12	AAA_12	5.50E-21	AAA domain													
WP_034015424.1	PF13353.11	Fer4_12	9.60E-25	4Fe-4S single cluster domain													
WP_329006387.1	PF13087.12	AAA_12	5.50E-21	AAA domain													
WP_031755495.1	PF03483.22	B3_4	1.70E-72	B3/4 domain													
WP_254796709.1	PF07728.20	AAA_5	6.50E-09	AAA domain (dynein-related subfamily)													
WP_060962135.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_096253106.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_071535764.1	PF03852.21	Vsr	8.40E-28	DNA mismatch endonuclease Vsr													
WP_096253179.1	PF10592.14	AIPR	1.30E-96	AIPR protein													
WP_161969201.1	PF10593.14	Z1	1.80E-65	Z1 domain													
WP_096253180.1	PF13589.12	HATPase_c_3	4.90E-29	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"													
WP_034037655.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_057380974.1	PF13936.12	HTH_38	5.60E-18	Helix-turn-helix domain													
WP_171892972.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_028680923.1	PF00589.27	Phage_integrase	5.60E-13	Phage integrase family													
WP_134279446.1	PF13589.12	HATPase_c_3	1.10E-15	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"													
WP_073665409.1	PF00271.37	Helicase_C	4.60E-05	Helicase conserved C-terminal domain													
WP_073667537.1	PF03483.22	B3_4	1.00E-72	B3/4 domain													
WP_025921109.1	PF07724.20	AAA_2	1.30E-44	AAA domain (Cdc48 subfamily)													
WP_034034026.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_228381910.1	PF00145.23	DNA_methylase	2.60E-40	C-5 cytosine-specific DNA methylase													
WP_323299126.1	PF03852.21	Vsr	1.20E-23	DNA mismatch endonuclease Vsr													
WP_079392401.1	PF00702.32	Hydrolase	1.40E-15	haloacid dehalogenase-like hydrolase													
